frameNum, leftShoulder, leftElbow, leftWrist, rightShoulder, rightElbow, rightWrist, leftHip, leftKnee, leftAnkle, rightHip, rightKnee, rightAnkle
95, 108.269, 63.1757, 54.9774, 110.145, 69.0156, 60.7386, 17.4596, 93.6973, 172.084, 25.0697, 86.4989, 162.748
96, 108.2, 63.4064, 55.9585, 110.015, 68.6981, 61.3453, 17.5186, 93.8176, 169.451, 25.1102, 86.5785, 162.907
97, 108.211, 63.9162, 56.7204, 110.094, 68.7304, 61.9124, 17.3222, 93.7664, 169.51, 25.2856, 86.6929, 162.738
98, 108.265, 64.41, 57.7251, 110.162, 68.6737, 62.6934, 17.2034, 93.8981, 169.393, 25.4165, 86.81, 162.625
99, 108.423, 64.7249, 58.6152, 110.237, 68.5756, 63.3913, 17.0394, 93.6838, 169.2, 25.5562, 86.8649, 162.578
100, 108.643, 65.198, 59.8354, 110.342, 68.547, 64.1376, 16.9238, 93.6241, 168.673, 25.7324, 87.0418, 162.657
101, 108.73, 65.7467, 60.4413, 110.401, 68.6227, 64.9533, 16.8697, 93.5368, 168.166, 25.8937, 87.1454, 162.827
102, 108.833, 66.194, 61.234, 110.498, 68.2525, 65.5367, 16.6886, 93.1828, 167.509, 26.1347, 87.2259, 162.806
103, 108.934, 66.5771, 61.9361, 110.644, 68.0444, 65.7587, 16.5754, 92.9432, 167.235, 26.1808, 87.6191, 162.813
104, 109.048, 66.9363, 62.2658, 110.633, 68.1176, 65.9235, 16.4596, 92.8015, 167.148, 26.32, 87.8433, 163.044
105, 109.209, 67.2413, 62.0537, 110.564, 68.1284, 65.7254, 16.4806, 92.5993, 166.706, 26.3108, 88.1599, 163.286
106, 109.345, 67.206, 61.7638, 110.588, 68.1132, 65.6044, 16.421, 92.3708, 166.658, 26.3569, 88.2562, 163.395
107, 109.453, 67.2567, 61.0907, 110.615, 67.6681, 65.16, 16.4255, 92.3075, 166.435, 26.3811, 88.4434, 163.445
108, 109.566, 67.2449, 60.5527, 110.544, 67.7158, 64.7769, 16.4823, 92.1658, 166.595, 26.3273, 88.4014, 163.632
109, 109.705, 67.2436, 60.1209, 110.633, 67.5559, 64.4129, 16.4805, 92.0253, 166.455, 26.2469, 88.4439, 163.672
110, 109.682, 67.1181, 59.2669, 110.596, 67.4376, 64.1349, 16.5093, 91.9343, 166.501, 26.2596, 88.4329, 164.123
111, 109.629, 67.097, 58.6257, 110.476, 67.221, 63.7528, 16.5525, 91.9795, 166.495, 26.2505, 88.2838, 164.28
112, 109.728, 66.9699, 57.9542, 110.54, 66.986, 63.7834, 16.5192, 91.7901, 166.598, 26.2479, 88.3809, 164.14
113, 109.631, 66.785, 57.5983, 110.56, 67.1667, 63.5166, 16.435, 91.6897, 166.542, 26.3778, 88.4019, 164.095
114, 109.563, 66.852, 57.4279, 110.421, 67.0707, 63.1472, 16.6122, 91.6657, 166.534, 26.1807, 88.3743, 164.256
115, 109.529, 66.8168, 57.2306, 110.325, 66.8975, 62.9539, 16.6973, 91.5385, 166.674, 26.195, 88.3502, 164.339
116, 109.494, 66.9267, 57.2015, 110.248, 66.9735, 62.8769, 16.8527, 91.4676, 166.371, 26.0109, 88.3939, 164.482
117, 109.579, 66.9617, 57.0705, 110.237, 66.8642, 62.9135, 16.8808, 91.3805, 166.345, 25.9467, 88.2391, 164.638
118, 109.629, 66.9633, 57.4089, 110.301, 66.9329, 62.845, 16.8787, 91.325, 166.339, 25.8691, 88.3749, 164.712
119, 109.676, 66.981, 57.6416, 110.262, 66.9138, 62.7809, 16.9256, 91.1958, 166.398, 25.8239, 88.4659, 164.873
120, 109.707, 67.0125, 57.6656, 110.312, 66.8094, 62.9544, 16.9352, 91.0348, 166.404, 25.8168, 88.3919, 164.681
121, 109.719, 67.3023, 58.1408, 110.382, 66.8591, 63.0141, 16.8741, 90.9448, 166.441, 25.8555, 88.4165, 164.739
122, 109.715, 67.2104, 58.313, 110.382, 66.8549, 63.1252, 16.8641, 90.8455, 166.329, 25.7825, 88.4172, 164.765
123, 109.742, 67.3002, 58.4081, 110.446, 66.6196, 63.1885, 16.8511, 90.74, 166.281, 25.7828, 88.4727, 164.816
124, 109.751, 67.4472, 58.6048, 110.455, 66.6297, 63.2359, 16.84, 90.538, 166.382, 25.7839, 88.4962, 164.867
125, 109.748, 67.4527, 58.7451, 110.524, 66.5828, 63.4732, 16.802, 90.4341, 166.194, 25.7875, 88.4918, 164.952
126, 109.795, 67.3781, 58.6617, 110.551, 66.5983, 63.5494, 16.8152, 90.3552, 166.145, 25.7788, 88.4837, 164.966
127, 109.811, 67.4792, 59.2225, 110.619, 66.6994, 63.4656, 16.7754, 90.3019, 166.245, 25.7702, 88.4809, 164.956
128, 109.83, 67.4715, 59.2536, 110.653, 66.7353, 63.5493, 16.7458, 90.2523, 166.284, 25.7731, 88.5195, 164.979
129, 109.859, 67.4474, 58.9873, 110.612, 66.7768, 63.6165, 16.7366, 90.1343, 166.348, 25.7928, 88.488, 165.052
130, 109.894, 67.417, 58.9707, 110.61, 66.8268, 63.7426, 16.7662, 90.0349, 166.381, 25.7544, 88.4788, 165.014
131, 109.881, 67.3829, 59.0298, 110.66, 66.8591, 63.6291, 16.7779, 90.0135, 166.321, 25.7632, 88.4814, 165.022
132, 109.874, 67.4117, 58.9194, 110.702, 66.8935, 63.5932, 16.7731, 90.0006, 166.451, 25.7839, 88.4953, 164.983
133, 109.846, 67.3354, 58.8114, 110.756, 66.9846, 63.5254, 16.7269, 89.8123, 166.767, 25.8266, 88.496, 164.874
134, 109.842, 67.2631, 58.4804, 110.766, 66.9835, 63.4932, 16.7459, 89.6842, 166.793, 25.8411, 88.5063, 164.976
135, 109.852, 67.2965, 58.4133, 110.788, 66.9671, 63.6357, 16.7531, 89.6613, 166.8, 25.8392, 88.3712, 165.019
136, 109.843, 67.3441, 58.3092, 110.766, 66.9969, 63.6559, 16.7937, 89.6433, 166.816, 25.8491, 88.3492, 165.094
137, 109.884, 67.3793, 58.4547, 110.805, 66.8027, 63.6666, 16.8032, 89.6313, 166.779, 25.8082, 88.3198, 165.114
138, 109.92, 67.3534, 58.304, 110.788, 66.6917, 63.6706, 16.7828, 89.634, 166.759, 25.8168, 88.3108, 165.067
139, 109.941, 67.3911, 58.1405, 110.832, 66.7469, 63.7278, 16.7609, 89.459, 166.691, 25.8275, 88.3163, 164.981
140, 109.956, 67.3939, 58.2057, 110.82, 66.7175, 63.7465, 16.8159, 89.5228, 166.712, 25.7558, 88.2967, 164.98
141, 109.944, 67.3061, 58.9548, 110.795, 66.7791, 63.8559, 16.7764, 89.5596, 166.503, 25.7971, 88.2701, 164.559
142, 109.905, 67.2679, 58.347, 110.803, 66.7684, 63.844, 16.7881, 89.5297, 166.491, 25.8014, 88.2513, 164.619
143, 109.924, 67.2916, 58.4821, 110.834, 66.6592, 63.7554, 16.7877, 89.6357, 166.432, 25.8121, 88.2225, 164.571
144, 109.902, 67.3447, 58.5564, 110.835, 66.683, 63.7426, 16.7877, 89.6783, 166.516, 25.8132, 88.333, 164.633
145, 109.905, 67.4222, 58.5328, 110.784, 66.6883, 63.5022, 16.8113, 89.6758, 166.736, 25.8008, 88.3558, 164.651
146, 109.92, 67.3513, 58.6657, 110.829, 66.7322, 63.6492, 16.742, 89.6085, 166.664, 25.8266, 88.4308, 164.667
147, 109.89, 67.3112, 58.4409, 110.742, 66.7041, 63.7471, 16.7884, 89.6174, 166.57, 25.8131, 88.4739, 164.696
148, 109.918, 67.2991, 58.6789, 110.771, 66.6845, 63.6022, 16.7665, 89.7512, 166.583, 25.8075, 88.44, 164.915
149, 109.902, 67.2916, 58.4455, 110.723, 66.6936, 63.6204, 16.785, 89.8438, 166.559, 25.8193, 88.4615, 164.976
150, 109.884, 67.2901, 58.5911, 110.716, 66.6913, 63.5355, 16.7964, 89.8912, 166.545, 25.8215, 88.4267, 165.014
151, 109.912, 67.2848, 58.8552, 110.737, 66.7298, 63.5279, 16.8024, 89.9346, 166.673, 25.7899, 88.4398, 165.105
152, 109.956, 67.3161, 59.2863, 110.733, 66.7498, 63.5685, 16.8088, 89.9845, 166.568, 25.7358, 88.2485, 165.249
153, 109.951, 67.2612, 59.3521, 110.71, 66.7282, 63.3019, 16.8259, 89.9837, 166.447, 25.7369, 88.2511, 165.207
154, 109.99, 67.2263, 59.2954, 110.738, 66.8447, 63.4293, 16.8146, 89.9029, 166.356, 25.7139, 88.2618, 165.162
155, 109.99, 67.2272, 59.186, 110.747, 66.8311, 63.4183, 16.8211, 90.0938, 166.285, 25.7191, 88.2526, 165.273
156, 110.057, 67.2565, 59.4874, 110.766, 66.8351, 63.6024, 16.8234, 90.029, 166.393, 25.6699, 88.2489, 165.234
157, 110.06, 67.2378, 59.2926, 110.755, 66.879, 63.7205, 16.8599, 89.9438, 166.519, 25.6679, 88.2355, 165.241
158, 110.06, 67.1068, 59.4603, 110.739, 66.9305, 63.8178, 16.8283, 89.8088, 166.513, 25.7125, 88.2012, 165.13
159, 110.075, 67.0751, 59.3824, 110.77, 66.9396, 63.7808, 16.798, 89.565, 166.593, 25.7198, 88.2358, 164.957
160, 110.133, 67.1318, 59.3126, 110.798, 66.7187, 63.6679, 16.8361, 89.6256, 166.572, 25.6489, 88.2141, 164.885
161, 110.134, 67.1695, 59.3582, 110.798, 66.758, 63.7137, 16.8511, 89.8426, 166.541, 25.6281, 88.17, 165.03
162, 110.12, 67.2107, 59.4074, 110.78, 66.7487, 63.7502, 16.8417, 89.7244, 166.415, 25.6509, 88.1968, 165.054
163, 110.121, 67.1891, 59.2137, 110.711, 66.7484, 63.6676, 16.8414, 89.71, 166.254, 25.6677, 88.2084, 165.317
164, 110.204, 67.2309, 59.0919, 110.786, 66.7368, 63.7113, 16.8208, 89.9052, 166.316, 25.6487, 88.2195, 165.207
165, 110.175, 67.2223, 59.4507, 110.786, 66.7812, 63.6994, 16.8085, 89.8804, 166.282, 25.6826, 88.2501, 165.248
166, 110.195, 67.2358, 59.552, 110.791, 66.74, 63.7137, 16.8329, 89.8659, 166.277, 25.654, 88.2423, 165.232
167, 110.176, 67.1939, 59.5388, 110.806, 66.7987, 63.7037, 16.8304, 89.9446, 166.335, 25.6905, 88.1497, 165.199
168, 110.2, 67.2294, 59.3624, 110.773, 66.8197, 63.7376, 16.861, 89.9782, 166.255, 25.682, 88.2739, 165.374
169, 110.197, 67.2003, 60.0628, 110.746, 66.8319, 63.7883, 16.8775, 90.0692, 166.55, 25.6612, 88.2475, 165.362
170, 110.232, 67.122, 60.4408, 110.784, 66.7388, 63.8836, 16.8686, 90.0962, 166.874, 25.6262, 88.2841, 165.472
171, 110.202, 66.949, 60.0766, 110.824, 66.7606, 64.0195, 16.8921, 90.2198, 167.304, 25.5472, 88.1606, 165.718
172, 110.264, 67.0147, 59.4896, 110.893, 66.9034, 63.9905, 16.9603, 90.4886, 168.599, 25.3723, 88.1423, 166.013
173, 110.538, 67.156, 58.7856, 111.152, 66.8903, 63.6856, 17.0889, 90.7614, 173.566, 24.9293, 87.7811, 166.037
174, 110.427, 66.9276, 58.1684, 111.156, 67.2378, 64.3399, 17.1225, 91.2862, 174.814, 24.8307, 87.7179, 166.013
175, 110.175, 66.2836, 57.4696, 111.436, 67.7366, 66.0651, 16.7659, 91.5806, 177.159, 25.165, 87.6999, 165.993
176, 109.91, 65.9559, 57.0473, 111.261, 67.6723, 67.0636, 16.965, 91.7346, 176.143, 24.9577, 87.8713, 165.588
177, 109.623, 65.3587, 55.8608, 111.362, 68.1263, 68.3753, 16.7719, 91.8081, 177.543, 25.1202, 87.8111, 165.959
178, 109.206, 64.2104, 55.3148, 111.495, 68.0341, 69.1484, 16.4877, 91.7217, 175.905, 25.252, 87.9957, 165.933
179, 108.764, 64.1074, 54.6043, 111.077, 68.3625, 69.3459, 16.6445, 90.8012, 173.238, 25.0847, 88.3949, 166.843
180, 108.487, 63.5919, 54.4078, 110.915, 68.5229, 69.4785, 16.6082, 90.5362, 173.538, 25.1056, 88.2185, 166.848
181, 108.276, 63.2668, 54.08, 110.46, 67.8904, 69.7333, 16.8709, 90.2627, 169.877, 25.0481, 87.4443, 167.676
182, 108.305, 63.6072, 54.1569, 110.099, 67.4413, 69.461, 16.939, 89.721, 170.389, 24.7588, 87.1303, 167.806
183, 107.969, 64.2924, 54.6249, 109.593, 67.6155, 69.6268, 16.9024, 89.6291, 169.13, 24.559, 87.0308, 168.357
184, 108.208, 64.151, 54.5238, 109.249, 67.0029, 69.6281, 17.0605, 88.863, 167.147, 24.1885, 86.9412, 168.874
185, 108.218, 64.394, 55.6163, 108.955, 66.3016, 69.5031, 17.1951, 88.0796, 166.731, 23.5305, 87.3913, 169.017
186, 108.502, 64.9943, 56.3363, 108.417, 65.2902, 69.3764, 17.3649, 87.5554, 165.559, 22.9599, 88.0411, 169.837
